DanOrder	alanOrder	lineID	page	page_on_photo	col_on_single_page	x1col	y1col	x2col	y2col	newLineNuAlan	GTLineNumberDaniel	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT2	enriched_y_n	color_img_file_name	include	regionID	regionx1	regiony1	regionx2	regiony2	enriched_y_n	color_img_file_name
7374	7311	29424	294	1	1	1	1	1024	1426	24	24	1015	1086	240	913	וחר כנד משה ואהרן שהם עשו כל המופתים האלה ועל ידיהם יצאו שנ' ומשה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_294.png	1	1	1	1	1024	1426	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_294.png
7375	7312	29425	294	1	1	1	1	1024	1426	25	25	1054	1126	236	920	אהרן עשו את כל המופתים האלה וגו' ˙ איכם חמשה עתודים חמשה כבשים		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_294.png	1	1	1	1	1024	1426	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_294.png
7376	7313	29426	294	1	1	1	1	1024	1426	26	26	1093	1164	222	923	ני שנה חמשה ˙ למה שלשה מינים כנגד שלשה אבות שזכר הק'ב'ה' ברית שכרת		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_294.png	1	1	1	1	1024	1426	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_294.png
7377	7314	29501	295	1	1	1	1	1024	1403	1	1	140	199	116	807	להם וגאלם בזכותם שנא' וישמע ﭏהים את נאקתם ויזכר ﭏהים את בריתו וגו'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7378	7315	29502	295	1	1	1	1	1024	1403	2	2	178	237	107	802	למה הדא היא דכתיב לפי שחשבונם עולה חמש עשרה כננד האבות והשבטים		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7379	7316	29503	295	1	1	1	1	1024	1403	3	3	216	275	101	798	שהם חמש עשרה שנשם שנשבע הק'ב'ה’ לאבות כך נשע לשבטים שנא' שבועות		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7380	7317	29504	295	1	1	1	1	1024	1403	4	4	253	312	143	797	מטות אמר סלה ˙ דבר אחר למה חמש עשרה לפי שנגאלו בחמשה עש		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7381	7318	29505	295	1	1	1	1	1024	1403	5	5	291	351	113	798	בניסן שנא' ממחרת הפסח וגו' ואכרה לי בחמשה עשר כסף ˙ זה קרבן אלי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7382	7319	29506	295	1	1	1	1	1024	1403	6	6	331	390	103	800	אליסף בן דעוﭏ וגו' כיון שראה הק'ב'ה’ שהקריב על סדר גאת מצרים התחיל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7383	7320	29507	295	1	1	1	1	1024	1403	7	7	369	428	107	796	מרלס את קרבו זהקרבן אליסף בן דעואל ˙ פרשתא ד'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7384	7321	29508	295	1	1	1	1	1024	1403	8	8	407	466	106	798	ביום השביעי נשיא לבני אפרים אלישמע בן		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7385	7322	29509	295	1	1	1	1	1024	1403	9	9	437	508	102	797	עמיהוד ˙ הדא היא רכתיב לי גלעד לי מנשה אפרים מעוז ראשי יהודה מחורי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7386	7323	29510	295	1	1	1	1	1024	1403	10	10	475	546	106	796	תמן תנינן שלשה מלכים וארבעה הדיוטות אין להם חלר לעולם הבא ˙ שלשהל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7387	7324	29511	295	1	1	1	1	1024	1403	11	11	519	578	104	800	מלכים ירבעם ואחאב ומנשה ר' יהודה אומר מנשה ישלו חלק לעולם הבא שנ'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7388	7325	29512	295	1	1	1	1	1024	1403	12	12	556	615	106	789	ויתפלל אליו ויעתר לו וישבהו ירושלם למלכותו אמרו לו למלכותו לא השיבו לחי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7389	7326	29513	295	1	1	1	1	1024	1403	13	13	595	654	112	790	העולם הבא ˙ ארבעה הדיוטות בעולם בלעם ודואג ואחיתופל וגחזי מי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7390	7327	29514	295	1	1	1	1	1024	1403	14	14	628	697	112	793	מנאן אמ' רב אנשי כנסת הגדולה מנאום ˙ אמ' רב יהודק אמ' שמוﭏ בקשו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7391	7328	29515	295	1	1	1	1	1024	1403	15	15	672	731	104	799	לצכף את שלמהעמהם ובא דמות דיוקנו של דוד ונשתטח לפניהם ולא השגיח		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7392	7329	29516	295	1	1	1	1	1024	1403	16	16	709	769	112	795	עליו יצאת אש מבית קדשי הרדשים ולהטה כל סביבותיהם ולא השגיחו עליה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7393	7330	29517	295	1	1	1	1	1024	1403	17	17	745	804	106	788	יצאתה בת קול ואמרה להם חזית איש מהיר במלאכתו לפני מלכים יתוצב בל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7394	7331	29518	295	1	1	1	1	1024	1403	18	18	783	842	100	782	יתצב לפני חשוכים ˙ מי שהקדים ביתי לביתו ולא עוד ﭏא שביתי בנה בשבע שני		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7395	7332	29519	295	1	1	1	1	1024	1403	19	19	818	877	110	787	ובתו בנה בשלש עשרה שנה ו יתצבלפני מלנכים חשים לאו ﭏא לפני מלנ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7396	7333	29520	295	1	1	1	1	1024	1403	20	20	855	914	109	781	יתיצב בל יתצב לפני חשוכים ולא השגיחו עליה ˙ חזרה ואמרה להם המעמך		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7397	7334	29521	295	1	1	1	1	1024	1403	21	21	893	952	110	788	ישלמנה כי מאסת כיאתה תבחר ולא אני ומה ידעת דבר מיד נמנעו מלצרפו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7398	7335	29522	295	1	1	1	1	1024	1403	22	22	932	991	103	790	עמהם ˙ דורשי רשומות אמרו כלהם ישלהם חלק לעולם הבא חוץ מבלעם ˙ מה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7399	7336	29523	295	1	1	1	1	1024	1403	23	23	969	1028	104	782	טעם לי גלעד ולי מנשה אפרים מעוז ראשי יהודה מחוקרי וגו' מואב צר		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7400	7337	29524	295	1	1	1	1	1024	1403	24	24	1007	1066	133	782	רחצי וגו' ˙ לי גלעד זהאחאב מלך ישרﭏ שמת ברמות גלעד ˙ לימשה ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7401	7338	29525	295	1	1	1	1	1024	1403	25	25	1039	1110	101	788	כמשמעו זה מנשה בן חזקיהו ˙ אפרים מעוז ראשי ˙ זה ירבעם בן נבט אפדתי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7402	7339	29526	295	1	1	1	1	1024	1403	26	26	1077	1148	101	776	יהודה מחוקקי זה אחיתופל דקא אתי משבט יהודה ˙ מואב ציר רחצי זהגיזו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png	1	1	1	1	1024	1403	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_295.png
7403	7340	29601	296	1	1	1	1	1024	1405	1	1	144	205	249	935	לקה על רחיצה ˙ על אדום אשליך נעלי ˙ זה דואג האדומי ˙ אמרו ישרﭏ לפני		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7404	7341	29602	296	1	1	1	1	1024	1405	2	2	184	243	250	922	ק'בה' ומה נעביד ומלכא דישרﭏ מקל וון אנשי דמים ומרמה לא יחצו ימיה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7405	7342	29603	296	1	1	1	1	1024	1405	3	3	223	282	232	927	מ הק'ב'ה' עלי לעשותס רעים ﭏו לארו הרא היא דכתיב עלי פלשת התרועעי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7406	7343	29604	296	1	1	1	1	1024	1405	4	4	261	322	235	926	לי לפלשלהם מעשים טובים ולעשותם רעים ﭏו לאלו ˙ תמו כתיב עלי פל שת		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7407	7344	29605	296	1	1	1	1	1024	1405	5	5	301	360	105	926	תרועעי אמ'הק'ת'ה' אם יבא מי שהרג את הפלשתי והוריש את בניך גת מ לםי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7408	7345	29606	296	1	1	1	1	1024	1405	6	6	340	399	248	931	תה עושה לו אמ להם עלי לעשותם זה לזה ˙˙ דבר אחר לגלעד לי מנשה 		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7409	7346	29607	296	1	1	1	1	1024	1405	7	7	379	438	231	927	גי שיש מחלקת הרבה על המשוחים יש אומרים שבעה שנ' והקמונו עליו שבעה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7410	7347	29608	296	1	1	1	1	1024	1405	8	8	417	476	238	927	ועים ויש אומ' שמנה שנ' שמנה נסיכי אדם ואינו ﭏא מה שמפורש ארבעה שנא'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7411	7348	29609	296	1	1	1	1	1024	1405	9	9	455	514	232	925	ראני ארבעה חרשים ואו' מה אלה באים לעשות ויאמר אלי אלה הקרנות אשרזרו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7412	7349	29610	296	1	1	1	1	1024	1405	10	10	493	552	232	922	גו' וﭏו הן אותן ארבעה ארשים באדוד ופירש ני גלעד זה אליהו שהיה מתושבי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7413	7350	29611	296	1	1	1	1	1024	1405	11	11	532	592	240	931	לעד ˙ לי מנשה זה משיח שעומר מבניו של מנשה שנא' לפני אפרים ומנשה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7414	7351	29612	296	1	1	1	1	1024	1405	12	12	571	630	241	929	בנימן וגו' ואפרים מעוז ראשי זה משוח מלחמה שבא מאפרים שנא' בכור		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7415	7352	29613	296	1	1	1	1	1024	1405	13	13	610	669	231	917	ורו הדר לו ˙ יהודה מחוקרי ˙ זה גואל הגחל שבא מבני בניו של דוד ˙ מואב		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7416	7353	29614	296	1	1	1	1	1024	1405	14	14	649	708	243	919	יר רחצי אמר האלהים אף כשיבאו הגואלים הללו בא אני ומסייען עד		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7417	7354	29615	296	1	1	1	1	1024	1405	15	15	688	749	224	929	ויבא בן המואבית עמהן על אדום אשליך ועלי מה אני עושה שולף מעלי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7418	7355	29616	296	1	1	1	1	1024	1405	16	16	728	787	235	914	דורכן ורומסן בעקבי וכן הוא אומר פורה דרכתי לבדי וגו' משלו משללמה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7419	7356	29617	296	1	1	1	1	1024	1405	17	17	765	824	242	931	הדבר דומה למלך בשר ודם שבנה פלטרין ארבעה בארבעה מדינות נכנס		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7420	7357	29618	296	1	1	1	1	1024	1405	18	18	804	863	247	926	ראשנה אכל ושתר ולא שלף עניו וכך רשניה וכך לשלישית כשנא ליביעית		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7421	7358	29619	296	1	1	1	1	1024	1405	19	19	841	900	264	933	וכל ושתה ושלף נעליו אמ' להם צאו והביאו ליכל שים גדונים במדינה הזאת		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7422	7359	29620	296	1	1	1	1	1024	1405	20	20	879	938	230	926	ערכו לפני לחם אמרו לו מה כשכאת לראשונה אכלת ושתית ולא שלפת נעליך		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7423	7360	29621	296	1	1	1	1	1024	1405	21	21	919	978	241	929	כן לשניה וכן לשלישית וכשננסת לכאן שלפת עעליך ואבלת ושתים ˙ אמ' להם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7424	7361	29622	296	1	1	1	1	1024	1405	22	22	957	1016	239	939	שנכנסתי ללאשונה לא היתה דעתי מיושבת עלי וכן לשניה וכן לשלשית בכל		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7425	7362	29623	296	1	1	1	1	1024	1405	23	23	996	1055	234	931	ות הייתי אומר אומהי אראה אותה שעה שאכנס באחרונה ועכשו שנכנסתי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7426	7363	29624	296	1	1	1	1	1024	1405	24	24	1035	1094	240	922	רדש נתישבה דעתי עלי אף כך הק'בה' עשה מלחמה בפרעה ובעמלק ובסי		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7427	7364	29625	296	1	1	1	1	1024	1405	25	25	1074	1133	234	936	בסיסרא ובסנחריב ובנכוכדנצר ובהמן ובמלכי יונים ולא נתקדרה דעתו עד		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7428	7365	29626	296	1	1	1	1	1024	1405	26	26	1113	1174	230	924	יעשה נקמה בעצמו הוי על אדום אשריך נעלי ˙ עלי פלשת התרועעי אני		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png	1	1	1	1	1024	1405	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_296.png
7429	7366	29701	297	1	1	1	1	1024	1435	1	1	130	201	137	793	אפיל שתותיה של אדים ומביא גאולתכם וכן הוא אומר המה יבנו ואני אהרוס וגו' ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7430	7367	29702	297	1	1	1	1	1024	1435	2	2	171	241	123	789	ועיניכם תראינה וגו' ˙˙ דבר אחר לי גלעד וגו' מדבר בדוד בשעה שמת שאו		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7431	7368	29703	297	1	1	1	1	1024	1435	3	3	208	279	119	794	עמד אבנר בן ר והמליך לאיש בשת בן שאול על הגלעד ועל יזרעﭏ ועל אפרים		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7432	7369	29704	297	1	1	1	1	1024	1435	4	4	245	317	119	791	כמה דתימר ואבנר בן נר שרצבא אשר לשאול לקח את איש בשת וגו' ˙ ואומ		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7433	7370	29705	297	1	1	1	1	1024	1435	5	5	285	356	113	792	וימליכהו אל הולעד ואל האשורי ואל יזרעﭏ ועל אפרים וגו' ויזרעﭏ היה למנשה		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7434	7371	29706	297	1	1	1	1	1024	1435	6	6	323	393	112	788	שכן כתיב ויאמרובני יוסף לא ימצא לנו ההר ורכב בחל ככל הכנעני היושב		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7435	7372	29707	297	1	1	1	1	1024	1435	7	7	361	432	114	796	בארץ העמק ולאשרבבית שאן ןבנותיה ולאשר בעמק יזרעﭏ ˙ התחיל דודאומ'		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7436	7373	29708	297	1	1	1	1	1024	1435	8	8	399	470	114	792	אעפ' שאבנר מחויק בבן שאל להמליכו על אלה השבטים עתד להמליכני על כולם		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7437	7374	29709	297	1	1	1	1	1024	1435	9	9	437	506	128	786	הדא היא דכתיב ליגלעד לי מנשה אפרים מעוז חיי ראשי יהודה מחוקקי וגו' ˙		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
7438	7375	29710	297	1	1	1	1	1024	1435	10	10	475	546	121	794	וכן הוא אומר ובירושלם מלך שלשים ושלש שנה על כל ישרﭏ ויהודה ˙ מואב		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png	1	1	1	1	1024	1435	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_297.png
