page	line	left	top	right	bottom	AT	iiif_url
175	21	325	1480	1450	1551	בן הדר כל מחמד יניך שהיא חמדה מתוך חמדה והיא התורה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	22	325	1536	1450	1607	שנ הנחמדים מזהב ומפז רבי כיון ששמע המלך כך אמר המלך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	23	325	1593	1450	1664	אין זו שלי דבר זה של זקנים הוא מיד ויקרא מלך ישראל לבל זקני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	24	325	1651	1450	1722	הארץ וגו ויאמרו אליו הזקנים אל תשמע ואל תאבה˙ שמע לעמת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	25	325	1709	1450	1780	הוקנים ונצח לשלשים ושנים מלכים וסום ורכב הינו דכתי ויאפו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	26	325	1760	1450	1831	את כל זקני בני ישראל ˙ א'ר עקיבא למה טזשלו ישראל לעוף מ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	27	325	1810	1450	1881	עוף אינו תורח אלא בננפים אף ישראל אינו יכולין לעמוד בלא זקניםח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
175	28	325	1869	1450	1940	גדולה עצת הוקנים אם זקנים לפני ה''ב'ה' ואם נערים נטופלה בהם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0175_fa_0085r.jp2/info.json
176	1	247	333	1377	404	ילדות תני ר' שמעון בן יוחאי בכמה מקומות שנינו בחלק	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	2	247	391	1377	462	ה''ב'ה' כבוד לזקנים בסנה לך ואספת אל זקני ישראל˙ בסיני כתי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	3	247	445	1377	516	ואל משה אמ על ה אל יי' אתה ואהר נדב ואביהוא ושבעים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	4	247	496	1377	567	מהני ישרחל˙ נבאהל מוור שנוקא שם לאהיו ולביו ולורה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	5	247	553	1377	624	ישראל בנכואה שנ' זספה לי שבעים איש מרקני ישראל ויאצלון	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	6	247	610	1377	681	הרוח אשר עלי ויתן על שבעים איש הזקנים ואף לעתיר לנכא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	7	247	667	1377	738	חלק ה'ה' כבוד לזקנים˙ שנאמ' ם מלך יי' צ באות בהר ציוו ביו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	8	247	730	1377	801	ובירחושלים ונגד זקניו כבוד˙ א'ר' אבין עתיד הב'ה' להשיב את	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	9	247	794	1377	865	זקני ישראל כגורן והוא יושב בראש כולם כאב בית דין ודנין את	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	10	247	848	1377	919	האומות העולם שנ' י' במשפט יסד ארץ˙ וכתי' י' במשפט יבא עם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	11	247	908	1377	979	זקי עמו ושריו ואתם בערתם הכרם˙ אלו ישראל שנ' כי כרם יו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	12	247	961	1377	1032	צבאות בית ישראל ˙ וכן דרך המלכים לישב בגורן שנ' מלובשים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	13	247	1017	1377	1088	בגדים בגורן וכי בגורן ישבו אלא כדתנן סנהדרין כחצי גורן עגולה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	14	247	1072	1377	1143	כרי שיהו רואין זה את זה˙ ושני סופרי הרינים יושבין לפניהם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	15	247	1131	1377	1202	וכותבין דברי המחייבין ודבדי המזכין אמ' שלמה אני ראיתין יוש	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	16	247	1182	1377	1253	עמהן ודן בתוכן שנ' טודע בשערים בעלה בשבתו עם זקני ישראל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	17	247	1237	1377	1308	אר באו משה ואהרן˙ אמ' לזקני ישראל בואו ומנן ונלך אצל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	18	247	1296	1377	1367	אצל פדרעה˙ הלכו עמהם והיו מגנבין עצמן ונשמטין אחר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	19	247	1352	1377	1423	אחד והולכין להם כיון שהגיעו לפלטרין של פרעה לא נמצא מהן אחד	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	20	247	1412	1377	1483	שכן כתי' ואחר באו משה ואהרן˙ והיכן הזקנים אלא שהלכו להם˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	21	247	1467	1377	1538	ד'א' ואחר באו משה ואהרן אמ' ר' חייא בר אבא ום פרוזבני˙ של	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	22	247	1525	1377	1596	רעה היה והיו כל המלכים באים ומעטרין אותו שהיה קוזמקרשור	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	23	247	1580	1377	1651	על כל המלכים משעטרו אותו היו משה ואהרן עומדין על פתח פלטרין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	24	247	1639	1377	1710	של פרעה נכנסו משרתיו עליו ואמרו שני זקנים עומרין בפתח אמר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	25	247	1696	1377	1767	להם יש בידם עטרות אמרולו לאו אמ' להם יכנסו˙ באחרונה מצאין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	26	247	1746	1377	1817	עומרין אמ' להם מה אתם מבקשין אמרו לו אלהי העברים שלחני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	27	247	1795	1377	1866	אליך לאמר˙ אמ' להם מי י' אשר נשפע יגשמע כקולו לא היה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
176	28	247	1850	1377	1921	ודע לשלוח לי ענירה אלא ברברים אפם באם לא ידעתי אתיי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0176_fa_0085v.jp2/info.json
177	1	321	344	1440	415	באותה שעה דפתרא של אלהות התחיל קורא אלהי מואב אלחי אדום	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	2	321	399	1440	470	אלהי צידון אמ' להם הרי קראתי ואין שם שמו של אלהיכם˙ אר' לוי למה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	3	321	453	1440	524	רבר דומה לנחן שהיה לו עבד ש וטה יצא הכהן חוץ למדינה לבקש	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	4	321	507	1440	578	התחיל יוח בבת הקברות לבנ ארם שעומדין שם רארתם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	5	321	565	1440	636	ו כ חמחו לאלו כהו הוא רכב אמ' הו אמרו לו שוטוה ומי ראוה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	6	321	621	1440	692	תה בבית הקכרות ך אמחו משה ואהרן לפרעה אלהות אלו אתה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	7	321	683	1440	754	מזכיר מתים הם ואלהינו אמת הוא אלהים חיים ומלך עולם˙ אמ' להם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	8	321	742	1440	813	בחור אוזקן הוא כמה שנותיו כמה עיירות לנר כמה מדינטות כבש כמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	9	321	800	1440	871	פנים יש לו שטלה למלכות ˙ אמר ו לו אלהינו כח גבורתו מלא עולם הוא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	10	321	859	1440	930	ה ער שלא נברו העולם והוא יהיה בסוף כל העילמים והואיוצר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	11	321	919	1440	990	ונתן כך רוח חים˙ אמ' להם ומה מעשיו אמרו לו נטה שמים ויוסד	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	12	321	975	1440	1046	ארץ קולו חוצב להבות אש מפרק הרים ומשבר הלמים ˙ קשתו אש	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	13	321	1029	1440	1100	חיו שלהבת˙ רומחו לפירים˙ מגנו עננים˙ חרבו ברק˙ יוצר הרים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	14	321	1085	1440	1156	וגבעות˙ ומכסה שמים בעבים˙ מוריד גשמים וטללים˙ מפריח דשאם˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	15	321	1140	1440	1211	צר את העיבר במעי ומו˙ ומוציאו לאויר העולם מהעדה מלכין ומחקם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	16	321	1202	1440	1273	מלכין אמ' להם מתחלה שקר אתם מרברין שאני הוא אדון העולם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	17	321	1254	1440	1325	ואני בראתי עצמי ואת ילום יאורי˙ שנ' לי יאורי ואני עשיתני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	18	321	1308	1440	1379	באותה שעה קבץ את כל חרכוומי מצרים˙ אמ' להם שמעתם שמע	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	19	321	1366	1440	1437	ושל אלהי העברים אמרו לו שמענו שבן חכמים הוא בן מלכי קדם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	20	321	1422	1440	1493	אמ' להם הב'ה' לעצמכם קראתם חכמים ולי בן חכמים אני מאב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	21	321	1480	1440	1551	חכמת כם ובינתכם שנ' אים איפה חכמיך ואבדה חכמת חכמין ובינת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	22	321	1536	1440	1607	נבוניו תסתתר˙ מי יי' אשר אשמע קולו אמ' ה''ב''ה' רשע מי אמרת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	23	321	1592	1440	1663	ממי אתה לוקה נהפתך לו מי לים מפיו דכר יי' הצדיק אתה אמרת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	24	321	1655	1440	1726	לא אשלח מחר אתה אוח כיך כל אחד ואחר ואומ' להם לכו לשלום	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	25	321	1712	1440	1783	גם צאנכם גם בקרככם˙ אלהי העברים נקרה עלינן אמרו משה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	26	321	1762	1440	1833	ואהרן שמא שניו הלשון ואמרנו לו כה אמר יי' אלהי ישראליבשל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	27	321	1814	1440	1885	כך הקשה כנגדינו אמרו אלהי העברים ˙ ויאמר פרעה הןו רבים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
177	28	321	1870	1440	1941	עתה עם הארן מה עשה להם התחיל מחרק להם שניו˙ וישאמך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0177_fa_0086r.jp2/info.json
178	1	258	344	1371	415	נדפים אתם נדפים לשון טינוף ישתחקו עצמות קדשים אתם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	2	258	399	1371	470	קדשים˙ אר' יהושונ בן לוי תנוי היה שבט לוי מעבורת תרך˙ אמ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	3	258	452	1371	523	להס פרעה כשביל אתם פוים אתם או נלכה זבחה לאלהיו יושה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	4	258	507	1371	578	אליהם מלך מצרים למה ושה אהין תפרעוית העם מצו נו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	5	258	565	1371	636	מהו לימה למה אתם מבריכם למה בביכול דיך לו לתבלותום	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	6	258	619	1371	690	הכבר האדה הזה על האנשים ויעשו ה ואלושו דדי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	7	258	684	1371	755	שהיו בידם וגלות שהיו משתעשעי בהם משבת לשבת לומ' שהה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	8	258	742	1371	813	גואלן אמ' להם פיעה אל ישעו בדברי שקר˙ ויעו תיה˙ לא תוה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	9	258	805	1371	876	וג ויפץ העם˙ בכל ארץ מצרים˙ מפני שהוא כתמרין אמ' הבה' מח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	10	258	863	1371	934	אני מכיא עליכם מכות והן אמ' פועה חונוא ואנו לוקין כיצר כיו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	11	258	922	1371	993	שיצאו ישראל להביא קגש ולושותו תכו תבו היה המצי ראח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	12	258	976	1371	1047	בתוך שרדהו מבריחו ומשבר את שוקי לתיבך ויפין הום בכל אח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	13	258	1030	1371	1101	אורא מנריד˙ ויעועו יות משה ואת אהרן נלכים אלו דתו מת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	14	258	1084	1371	1155	שנ' ויתו ואבירה יצאמו ניצכים התחלו וחדין מגדפין לה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	15	258	1144	1371	1215	כלפי משה˙˙ ויאוכרןו אליהם ירא י' עליכם וישפוט אשר הבאשתם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	16	258	1199	1371	1270	את ריחנו ריח היה ביד המצרים שאנו נגאלין ועבשיו באתם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	17	258	1252	1371	1323	והעברתם אותה הריח שנ' אשר הבאשתם את ריחנו ˙ למה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	18	258	1308	1371	1379	ישראל דומין לשה שבאה הזאב ליול השה מן הערר וימצא אמ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	19	258	1366	1371	1437	הרועה אחריו להיילו מפיו בין הרועה והזאב נכקע השה כך אמר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	20	258	1422	1371	1493	משה בינך ויון פרועה אנו מתים˙ וישב משה אלה' ומו באתי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	21	258	1480	1371	1551	אל פרעה לדבר בשמך וא'˙ ושמך חיים ורפואה לכל העולם ושמ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	22	258	1540	1371	1611	הרע להם מה יעשו אותו הבנון בתוך הדימום˙ ויי יי' אל משה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	23	258	1596	1371	1667	עתה תראה אשר אעשה לרעה במלחמת פרה אתה ראה ובמלחמת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	24	258	1654	1371	1725	אחך ושלשים מלכים אין אתה רואה מיכן אתה למד שנטל משה את	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	25	258	1709	1371	1780	הריו שלא יכנם לאר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	26	258	1763	1371	1834	ויורבר לקיה ושיא אל ערהם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
178	27	258	1868	1371	1939	ילמ דינו רבינו מהו שיקרא אדם השם ב אותיותיו ˙י כך שונו רבוי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0178_fa_0086v.jp2/info.json
179	1	326	361	1434	432	אלו שאין להם חלק לעולם הבא האומר איו תחיית המתים ואיו תורה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0179_fa_0087r.jp2/info.json
179	2	326	416	1434	487	מן השמים ואפיקורם והלוחש על המכה ואומ' כול המרחלה אשר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0179_fa_0087r.jp2/info.json
179	3	326	471	1434	542	שמתי במיצריים˙ אבא שאול אומ' אף החוגה את השם באותיותיו˙	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0179_fa_0087r.jp2/info.json
